Country,Market_Type,Commodity,Price,Currency,Date,Inflation_Rate,Hunger_Index,Year,Month,Price_Shock_Index,Hunger_Risk_Level
Nepal,Retail,Maize,90.45,SDG,30-06-2017,6.02,31.22,2017,6,-9.305123834,High
Pakistan,Wholesale,Sugar,74.46,ETB,24-09-2017,6.02,31.22,2017,9,-46.27705628,High
Nigeria,Retail,Rice,80.18,NPR,05-05-2020,6.02,31.22,2020,5,28.67918472,High
Ethiopia,Wholesale,Pulses,93.7,NGN,20-02-2023,6.02,31.22,2023,2,-12.39715782,High
Yemen,Rural,Pulses,157.67,INR,24-07-2022,6.02,31.22,2022,7,109.2223992,High
Ethiopia,Urban,Wheat,118.27,INR,28-08-2016,6.02,31.22,2016,8,98.17359249,High
Ethiopia,Urban,Unknown,149.36,NGN,11-11-2021,6.02,31.22,2021,11,159.7113545,High
Nigeria,Wholesale,Pulses,100.58,KES,04-11-2017,6.02,31.22,2017,11,19.88081049,High
Kenya,Urban,Maize,151.31,NPR,05-06-2021,6.02,31.22,2021,6,4.967048214,High
Nigeria,Wholesale,Sugar,109.08,BDT,11-02-2016,6.02,31.22,2016,2,238.0229315,High
Sudan,Retail,Wheat,68.43,KES,07-12-2017,6.02,31.22,2017,12,-57.8035395,High
Bangladesh,Rural,Rice,142.24,NPR,24-04-2015,6.02,31.22,2015,4,36.24521073,High
Bangladesh,Urban,Wheat,159.36,YER,07-11-2021,6.02,31.22,2021,11,27.00031878,High
Pakistan,Urban,Sugar,125.53,NPR,31-03-2020,6.02,31.22,2020,3,68.58716089,High
Bangladesh,Retail,Pulses,133.24,SDG,09-06-2016,6.02,31.22,2016,6,33.01387641,High
Nigeria,Rural,Maize,151.17,ETB,15-06-2020,6.02,31.22,2020,6,114.2128383,High
Haiti,Rural,Sugar,89.2,BDT,01-04-2017,6.02,31.22,2017,4,-15.97588546,High
Yemen,Rural,Pulses,71.28,SDG,14-12-2015,6.02,31.22,2015,12,-54.79165345,High
Nigeria,Retail,Cooking Oil,114.51,INR,23-08-2017,6.02,31.22,2017,8,79.00578396,High
Nigeria,Urban,Maize,169.06,SDG,27-01-2021,6.02,31.22,2021,1,11.83435867,High
Nepal,Urban,Sugar,112.05,KES,23-12-2018,6.02,31.22,2018,12,17.19485409,High
Yemen,Rural,Rice,125.19,BDT,19-09-2021,6.02,31.22,2021,9,-2.878200155,High
Sudan,Retail,Rice,102.99,BDT,04-11-2018,6.02,31.22,2018,11,294.1446613,High
Bangladesh,Retail,Pulses,111.78,NGN,20-12-2017,6.02,31.22,2017,12,-16.10627439,High
Yemen,Retail,Pulses,78.88,INR,21-01-2022,6.02,31.22,2022,1,10.66217733,High
Bangladesh,Rural,Rice,121.93,PKR,07-03-2023,6.02,31.22,2023,3,-14.27868391,High
Pakistan,Retail,Cooking Oil,96.92,SDG,21-08-2022,6.02,31.22,2022,8,-47.07873758,High
Yemen,Rural,Wheat,39.9,SDG,20-07-2015,6.02,31.22,2015,7,-65.29831275,High
Bangladesh,Rural,Rice,39.95,KES,05-10-2020,6.02,31.22,2020,10,-67.23529894,High
Sudan,Rural,Pulses,29.85,HTG,02-11-2020,6.02,31.22,2020,11,-67.11106214,High
India,Wholesale,Pulses,159.02,KES,21-02-2017,6.02,31.22,2017,2,135.1323377,High
Ethiopia,Rural,Cooking Oil,63.01,SDG,23-07-2022,6.02,31.22,2022,7,-58.08554513,High
Ethiopia,Retail,Rice,114.07,NPR,03-02-2018,6.02,31.22,2018,2,101.1461823,High
Sudan,Wholesale,Cooking Oil,171.4,PKR,05-04-2017,6.02,31.22,2017,4,75.81290389,High
Nepal,Unknown,Rice,113.3,INR,13-06-2023,6.02,31.22,2023,6,3.29109308,High
India,Urban,Wheat,120.57,SDG,06-04-2019,6.02,31.22,2019,4,-15.18114668,High
Pakistan,Retail,Sugar,105.21,NGN,27-07-2017,6.02,31.22,2017,7,-16.18736557,High
Sudan,Retail,Rice,113.33,PKR,14-07-2023,6.02,31.22,2023,7,10.03980969,High
Ethiopia,Retail,Sugar,60.2,SDG,26-11-2024,6.02,31.22,2024,11,-49.63607463,High
Ethiopia,Retail,Rice,23.87,SDG,17-08-2021,6.02,31.22,2021,8,-79.07425265,High
Ethiopia,Wholesale,Wheat,95.77,YER,30-12-2017,6.02,31.22,2017,12,-19.02426651,High
Kenya,Retail,Pulses,112.83,PKR,02-02-2017,6.02,31.22,2017,2,72.97255864,High
Sudan,Rural,Sugar,78.86,KES,04-12-2022,6.02,31.22,2022,12,-14.76437527,High
Nigeria,Urban,Cooking Oil,96.74,HTG,08-06-2018,6.02,31.22,2018,6,-15.51829535,High
Pakistan,Retail,Rice,91.46,KES,07-06-2016,6.02,31.22,2016,6,-39.6064448,High
Ethiopia,Rural,Pulses,70.93,INR,30-09-2023,6.02,31.22,2023,9,-24.30096051,High
Bangladesh,Retail,Rice,129.69,HTG,04-12-2019,6.02,31.22,2019,12,224.6307885,High
Sudan,Rural,Cooking Oil,117.87,SDG,28-12-2017,6.02,31.22,2017,12,-31.23103851,High
Kenya,Wholesale,Wheat,165.12,HTG,08-02-2018,6.02,31.22,2018,2,448.7537388,High
Sudan,Urban,Maize,85.78,SDG,20-05-2017,6.02,31.22,2017,5,69.29149398,High
Pakistan,Urban,Rice,102.79,ETB,23-06-2018,6.02,31.22,2018,6,12.38792915,High
Kenya,Wholesale,Cooking Oil,104.18,ETB,06-06-2024,6.02,31.22,2024,6,-40.64494075,High
Pakistan,Rural,Maize,85.08,KES,01-05-2020,6.02,31.22,2020,5,27.74774775,High
Sudan,Retail,Rice,20.66,BDT,08-04-2015,6.02,31.22,2015,4,-81.77005206,High
Nigeria,Rural,Sugar,117.76,HTG,11-10-2022,6.02,31.22,2022,10,7.957462413,High
Pakistan,Urban,Pulses,193.39,KES,07-09-2018,6.02,31.22,2018,9,36.44958724,High
Kenya,Wholesale,Pulses,139.97,ETB,06-11-2022,6.02,31.22,2022,11,24.05388638,High
Kenya,Wholesale,Cooking Oil,178.33,HTG,13-12-2016,6.02,31.22,2016,12,71.17488961,High
Pakistan,Rural,Sugar,135.87,NPR,04-11-2016,6.02,31.22,2016,11,29.14171657,High
Haiti,Rural,Wheat,93.92,PKR,23-05-2016,6.02,31.22,2016,5,-18.50759219,High
Sudan,Wholesale,Unknown,124.06,NPR,30-07-2017,6.02,31.22,2017,7,143.2072143,High
Haiti,Urban,Cooking Oil,142.8,YER,31-07-2017,6.02,31.22,2017,7,284.2841765,High
Nepal,Retail,Rice,35.97,ETB,11-01-2016,6.02,31.22,2016,1,-68.25242718,High
Sudan,Retail,Pulses,117.79,INR,31-03-2020,6.02,31.22,2020,3,294.6063652,High
Pakistan,Rural,Rice,96.06,HTG,27-12-2020,6.02,31.22,2020,12,-6.547329507,High
India,Wholesale,Maize,159.1,SDG,25-08-2021,6.02,31.22,2021,8,38.39596381,High
Pakistan,Wholesale,Sugar,114.89,SDG,16-09-2021,6.02,31.22,2021,9,-15.44123059,High
Haiti,Wholesale,Sugar,1.59,PKR,28-03-2024,6.02,31.22,2024,3,-98.21748879,High
Nigeria,Urban,Cooking Oil,117.6,PKR,04-04-2018,6.02,31.22,2018,4,21.56295224,High
Pakistan,Rural,Cooking Oil,17.53,INR,30-01-2017,6.02,31.22,2017,1,-81.91291787,High
Pakistan,Rural,Sugar,150.96,BDT,01-02-2023,6.02,31.22,2023,2,31.39524763,High
Nigeria,Rural,Cooking Oil,69.28,INR,02-05-2021,6.02,31.22,2021,5,-41.08843537,High
Pakistan,Urban,Sugar,54.77,SDG,10-10-2018,6.02,31.22,2018,10,-63.71886592,High
Ethiopia,Rural,Maize,69.16,PKR,03-12-2024,6.02,31.22,2024,12,-52.81757402,High
India,Retail,Cooking Oil,64.25,ETB,24-07-2023,6.02,31.22,2023,7,-51.0401585,High
Bangladesh,Rural,Sugar,93.77,SDG,06-06-2018,6.02,31.22,2018,6,23.95241243,High
India,Unknown,Cooking Oil,65.58,YER,09-01-2024,6.02,31.22,2024,1,2.070038911,High
Pakistan,Rural,Rice,87.97,KES,24-03-2020,6.02,31.22,2020,3,-8.421819696,High
Ethiopia,Urban,Pulses,38.31,YER,24-02-2021,6.02,31.22,2021,2,-45.98900324,High
Sudan,Retail,Rice,94.85,KES,28-04-2022,6.02,31.22,2022,4,359.0997096,High
Pakistan,Retail,Wheat,156.9,HTG,07-02-2024,6.02,31.22,2024,2,90.55137236,High
Haiti,Wholesale,Sugar,82.06,YER,04-10-2019,6.02,31.22,2019,10,5061.006289,High
Ethiopia,Wholesale,Wheat,124.97,KES,15-02-2022,6.02,31.22,2022,2,30.48971494,High
Nigeria,Retail,Sugar,49.75,YER,29-08-2019,6.02,31.22,2019,8,-57.75305707,High
Ethiopia,Rural,Pulses,106.96,BDT,04-06-2015,6.02,31.22,2015,6,179.1960324,High
Nigeria,Rural,Cooking Oil,96.74,PKR,18-10-2022,6.02,31.22,2022,10,39.63625866,High
Nepal,Rural,Sugar,157.01,PKR,28-04-2022,6.02,31.22,2022,4,40.12494422,High
Bangladesh,Urban,Rice,108.03,HTG,06-02-2020,6.02,31.22,2020,2,-16.70136479,High
Yemen,Rural,Cooking Oil,126.86,NPR,08-09-2019,6.02,31.22,2019,9,156.8536141,High
Ethiopia,Urban,Pulses,48.78,SDG,20-12-2024,6.02,31.22,2024,12,-54.39416604,High
Kenya,Retail,Rice,84.66,NGN,07-07-2021,6.02,31.22,2021,7,26.83146067,High
Haiti,Rural,Cooking Oil,67.99,NGN,12-02-2016,6.02,31.22,2016,2,-52.38795518,High
Pakistan,Rural,Sugar,113.14,SDG,08-03-2019,6.02,31.22,2019,3,106.5729414,High
Haiti,Wholesale,Sugar,78.87,HTG,14-09-2019,6.02,31.22,2019,9,-3.887399464,High
India,Retail,Rice,127.47,HTG,17-09-2016,6.02,31.22,2016,9,-7.97718741,High
Yemen,Unknown,Maize,198.74,ETB,16-11-2016,6.02,31.22,2016,11,142.9881404,High
India,Urban,Sugar,124.86,KES,05-01-2019,6.02,31.22,2019,1,-7.504259575,High
Nepal,Retail,Maize,156.47,YER,10-02-2024,6.02,31.22,2024,2,72.99060254,High
Yemen,Wholesale,Cooking Oil,52.62,HTG,29-09-2021,6.02,31.22,2021,9,-58.52120448,High
Yemen,Retail,Maize,96.6,ETB,03-07-2024,6.02,31.22,2024,7,-51.39378082,High
India,Urban,Rice,108.67,SDG,18-01-2018,6.02,31.22,2018,1,-14.74856829,High
Nigeria,Wholesale,Wheat,102.6,YER,12-06-2020,6.02,31.22,2020,6,-35.2926337,High
India,Urban,Wheat,173.73,INR,18-08-2017,6.02,31.22,2017,8,44.09056979,High
Haiti,Retail,Rice,70.24,HTG,21-05-2015,6.02,31.22,2015,5,-45.85260561,High
Nigeria,Wholesale,Wheat,112.92,NGN,19-05-2017,6.02,31.22,2017,5,10.05847953,High
Haiti,Urban,Rice,2.86,YER,05-06-2023,6.02,31.22,2023,6,-95.92824601,High
Nepal,Retail,Sugar,116.99,PKR,15-04-2020,6.02,31.22,2020,4,-25.48882237,High
Pakistan,Urban,Maize,120.24,ETB,23-06-2017,6.02,31.22,2017,6,41.325811,High
Sudan,Rural,Wheat,97.91,SDG,25-09-2018,6.02,31.22,2018,9,43.08052024,High
Nigeria,Retail,Sugar,115.81,PKR,25-01-2020,6.02,31.22,2020,1,132.7839196,High
Nepal,Wholesale,Wheat,77.42,INR,15-07-2020,6.02,31.22,2020,7,-40.528499,High
Kenya,Wholesale,Cooking Oil,51.14,YER,27-05-2018,6.02,31.22,2018,5,-71.32282846,High
Nepal,Rural,Rice,60.46,NPR,11-03-2022,6.02,31.22,2022,3,68.08451487,High
India,Urban,Rice,65.9,BDT,04-06-2022,6.02,31.22,2022,6,-39.35768841,High
India,Urban,Sugar,48.31,HTG,18-07-2018,6.02,31.22,2018,7,-61.30866571,High
Sudan,Wholesale,Cooking Oil,46.73,BDT,17-08-2022,6.02,31.22,2022,8,-60.35462798,High
Nepal,Urban,Maize,66.8,BDT,04-03-2015,6.02,31.22,2015,3,-57.30811018,High
Bangladesh,Retail,Cooking Oil,85.76,SDG,16-01-2020,6.02,31.22,2020,1,-20.71005917,High
Pakistan,Retail,Unknown,105.28,NGN,13-05-2017,6.02,31.22,2017,5,-18.24182651,High
India,Wholesale,Pulses,51.04,YER,06-04-2019,6.02,31.22,2019,4,-67.90340838,High
Sudan,Retail,Maize,62.65,ETB,04-01-2022,6.02,31.22,2022,1,-26.96432735,High
Pakistan,Wholesale,Maize,75.43,SDG,21-04-2021,6.02,31.22,2021,4,-37.2671324,High
Nepal,Urban,Cooking Oil,117.48,NPR,06-01-2017,6.02,31.22,2017,1,267.3545966,High
Nepal,Urban,Wheat,52.19,PKR,13-12-2020,6.02,31.22,2020,12,-32.58847843,High
Yemen,Urban,Unknown,79.31,NPR,17-02-2017,6.02,31.22,2017,2,-39.77980258,High
Sudan,Rural,Unknown,138.9,ETB,23-08-2024,6.02,31.22,2024,8,11.96195389,High
India,Wholesale,Cooking Oil,101.56,HTG,30-11-2018,6.02,31.22,2018,11,54.86428789,High
Bangladesh,Retail,Wheat,50.11,NGN,04-10-2019,6.02,31.22,2019,10,-68.55547189,High
Nepal,Urban,Maize,96.51,BDT,11-09-2016,6.02,31.22,2016,9,44.4760479,High
Bangladesh,Rural,Maize,66.75,KES,22-05-2024,6.02,31.22,2024,5,-21.23893805,High
India,Retail,Maize,107.96,KES,15-11-2018,6.02,31.22,2018,11,-32.1433061,High
Pakistan,Retail,Rice,134.81,SDG,24-10-2018,6.02,31.22,2018,10,53.24542458,High
Ethiopia,Urban,Maize,100.48,ETB,19-11-2016,6.02,31.22,2016,11,45.28629265,High
Pakistan,Retail,Cooking Oil,141.73,NPR,02-10-2016,6.02,31.22,2016,10,708.4997148,High
Nepal,Wholesale,Sugar,125.76,NPR,30-10-2021,6.02,31.22,2021,10,7.496367211,High
Haiti,Rural,Wheat,65.8,SDG,25-06-2021,6.02,31.22,2021,6,-29.94037479,High
Ethiopia,Retail,Pulses,181.98,BDT,10-07-2017,6.02,31.22,2017,7,273.0627306,High
Ethiopia,Retail,Wheat,112.85,BDT,30-09-2015,6.02,31.22,2015,9,-9.698327599,High
Bangladesh,Wholesale,Maize,117.11,NGN,22-05-2022,6.02,31.22,2022,5,75.44569288,High
Sudan,Retail,Maize,60.26,SDG,30-03-2023,6.02,31.22,2023,3,-3.814844374,High
Bangladesh,Urban,Sugar,38.17,KES,28-09-2016,6.02,31.22,2016,9,-59.29401728,High
Bangladesh,Urban,Sugar,56.66,SDG,05-06-2016,6.02,31.22,2016,6,48.44118418,High
Haiti,Urban,Pulses,136.8,NGN,21-05-2019,6.02,31.22,2019,5,15.25823574,High
Pakistan,Retail,Cooking Oil,168.42,ETB,18-10-2022,6.02,31.22,2022,10,18.83158118,High
Pakistan,Rural,Rice,111.55,INR,16-01-2015,6.02,31.22,2015,1,-17.25391291,High
Kenya,Rural,Cooking Oil,103.7,NGN,12-08-2021,6.02,31.22,2021,8,102.7766914,High
Nepal,Retail,Pulses,138.69,SDG,17-04-2021,6.02,31.22,2021,4,253.5304614,High
Haiti,Rural,Wheat,155.25,PKR,04-03-2017,6.02,31.22,2017,3,135.9422492,High
Kenya,Rural,Unknown,41.92,HTG,26-12-2015,6.02,31.22,2015,12,-63.10833407,High
India,Retail,Cooking Oil,165.12,BDT,19-08-2015,6.02,31.22,2015,8,62.58369437,High
Nepal,Urban,Maize,84.78,NGN,09-02-2020,6.02,31.22,2020,2,-12.15418091,High
Nepal,Retail,Maize,143.36,BDT,07-02-2024,6.02,31.22,2024,2,69.09648502,High
Yemen,Urban,Cooking Oil,57.29,ETB,03-09-2016,6.02,31.22,2016,9,8.87495249,High
Yemen,Urban,Cooking Oil,141.34,HTG,07-04-2022,6.02,31.22,2022,4,146.7097225,High
Nigeria,Rural,Sugar,42.65,HTG,26-06-2024,6.02,31.22,2024,6,-63.17243761,High
Nigeria,Rural,Pulses,144.85,PKR,08-01-2022,6.02,31.22,2022,1,44.01471466,High
Bangladesh,Urban,Pulses,125.73,NPR,02-06-2016,6.02,31.22,2016,6,12.47987118,High
India,Urban,Rice,37.12,YER,28-04-2016,6.02,31.22,2016,4,-43.67223065,High
Ethiopia,Rural,Sugar,151.02,NGN,13-10-2020,6.02,31.22,2020,10,150.8637874,High
Ethiopia,Wholesale,Rice,60.96,BDT,16-03-2021,6.02,31.22,2021,3,155.3833264,High
Yemen,Urban,Cooking Oil,145.72,ETB,16-05-2018,6.02,31.22,2018,5,3.098910429,High
Yemen,Urban,Pulses,105.78,SDG,25-06-2015,6.02,31.22,2015,6,34.10243408,High
Yemen,Urban,Pulses,50.15,KES,22-07-2022,6.02,31.22,2022,7,-52.59028172,High
Haiti,Rural,Rice,59.47,KES,27-06-2017,6.02,31.22,2017,6,1979.370629,High
Nigeria,Urban,Sugar,192.29,SDG,30-10-2017,6.02,31.22,2017,10,350.855803,High
Haiti,Urban,Sugar,91.57,INR,04-02-2017,6.02,31.22,2017,2,16.10244706,High
Pakistan,Urban,Sugar,116.99,NPR,14-03-2024,6.02,31.22,2024,3,3.402863709,High
Ethiopia,Retail,Pulses,148.12,YER,19-07-2017,6.02,31.22,2017,7,-18.60644027,High
Nepal,Retail,Maize,48.32,NGN,10-05-2020,6.02,31.22,2020,5,-66.29464286,High
Nigeria,Urban,Pulses,127.6,INR,16-04-2022,6.02,31.22,2022,4,-11.90887125,High
Kenya,Urban,Maize,139.49,ETB,14-09-2017,6.02,31.22,2017,9,-7.811777146,High
Pakistan,Wholesale,Pulses,114.47,NGN,16-01-2015,6.02,31.22,2015,1,-40.80872848,High
Nigeria,Retail,Cooking Oil,155.64,KES,22-04-2024,6.02,31.22,2024,4,60.88484598,High
Haiti,Wholesale,Pulses,106.11,BDT,05-02-2022,6.02,31.22,2022,2,-22.43421053,High
India,Urban,Cooking Oil,144.21,YER,16-03-2023,6.02,31.22,2023,3,-12.66351744,High
Nepal,Urban,Maize,109.45,NPR,20-04-2019,6.02,31.22,2019,4,126.5107616,High
Nigeria,Urban,Sugar,38.65,SDG,08-02-2021,6.02,31.22,2021,2,-79.90015081,High
Sudan,Urban,Maize,137.56,SDG,30-01-2018,6.02,31.22,2018,1,128.2774643,High
Yemen,Rural,Rice,152.08,SDG,28-11-2015,6.02,31.22,2015,11,21.47935139,High
Yemen,Rural,Sugar,93.95,PKR,20-03-2015,6.02,31.22,2015,3,-37.64518484,High
Nepal,Rural,Pulses,46.44,NPR,16-06-2023,6.02,31.22,2023,6,-66.51524984,High
Haiti,Wholesale,Pulses,134.72,ETB,24-12-2019,6.02,31.22,2019,12,26.962586,High
Yemen,Retail,Pulses,112.66,PKR,03-06-2024,6.02,31.22,2024,6,124.6460618,High
Nigeria,Urban,Pulses,111.88,BDT,10-11-2017,6.02,31.22,2017,11,-12.31974922,High
Kenya,Retail,Pulses,107.56,BDT,18-09-2021,6.02,31.22,2021,9,-23.15496178,High
Ethiopia,Rural,Maize,140.31,NGN,06-11-2017,6.02,31.22,2017,11,39.6397293,High
Ethiopia,Urban,Cooking Oil,111.52,PKR,18-02-2023,6.02,31.22,2023,2,76.98777972,High
Pakistan,Urban,Maize,81,NGN,31-05-2019,6.02,31.22,2019,5,7.384329842,High
Bangladesh,Wholesale,Wheat,35.39,HTG,07-03-2016,6.02,31.22,2016,3,-29.37537418,High
India,Retail,Maize,81.54,ETB,16-02-2022,6.02,31.22,2022,2,-24.47202668,High
Nepal,Wholesale,Sugar,100.475,HTG,14-12-2018,6.02,31.22,2018,12,-20.105757,High
Pakistan,Rural,Pulses,86.61,INR,06-09-2020,6.02,31.22,2020,9,-24.33825456,High
Bangladesh,Retail,Maize,136.31,NGN,14-11-2017,6.02,31.22,2017,11,16.39484246,High
Haiti,Rural,Cooking Oil,43.43,INR,17-12-2023,6.02,31.22,2023,12,-36.12295926,High
Sudan,Wholesale,Pulses,59.53,NGN,08-06-2021,6.02,31.22,2021,6,-49.460905,High
Sudan,Wholesale,Rice,57.21,ETB,04-09-2016,6.02,31.22,2016,9,-39.68371112,High
India,Urban,Wheat,105.42,INR,04-03-2024,6.02,31.22,2024,3,-39.31963391,High
Yemen,Retail,Sugar,171.68,KES,13-08-2023,6.02,31.22,2023,8,82.73549761,High
Nigeria,Retail,Cooking Oil,96.74,INR,16-01-2020,6.02,31.22,2020,1,-37.84374197,High
Pakistan,Urban,Wheat,142.3,BDT,03-08-2023,6.02,31.22,2023,8,-9.305289994,High
Pakistan,Retail,Maize,21.68,NGN,12-09-2015,6.02,31.22,2015,9,-73.2345679,High
Nepal,Rural,Wheat,69.92,NGN,29-09-2015,6.02,31.22,2015,9,33.97202529,High
Sudan,Wholesale,Pulses,106.61,YER,08-08-2020,6.02,31.22,2020,8,79.08617504,High
Sudan,Rural,Rice,165,BDT,05-11-2024,6.02,31.22,2024,11,188.4111169,High
Kenya,Retail,Wheat,132.62,KES,16-04-2023,6.02,31.22,2023,4,-19.68265504,High
Kenya,Urban,Wheat,29.38,HTG,02-12-2015,6.02,31.22,2015,12,-77.84647866,High
Yemen,Wholesale,Pulses,155.55,BDT,27-01-2017,6.02,31.22,2017,1,38.07030002,High
Kenya,Urban,Maize,99.49,HTG,27-07-2015,6.02,31.22,2015,7,-28.67589074,High
Nigeria,Wholesale,Maize,161.73,PKR,04-02-2015,6.02,31.22,2015,2,-4.335738791,High
Nigeria,Wholesale,Sugar,144.36,YER,24-04-2015,6.02,31.22,2015,4,273.5058215,High
Pakistan,Urban,Maize,78.95,BDT,21-11-2017,6.02,31.22,2017,11,264.1605166,High
Ethiopia,Rural,Wheat,25.8,NPR,13-09-2022,6.02,31.22,2022,9,-77.13779353,High
Nigeria,Rural,Rice,146.84,KES,12-12-2022,6.02,31.22,2022,12,83.13793964,High
Bangladesh,Rural,Maize,131.06,NPR,08-09-2022,6.02,31.22,2022,9,-3.851514929,High
Sudan,Rural,Pulses,21.12,NGN,09-07-2017,6.02,31.22,2017,7,-80.18947566,High
Nepal,Unknown,Pulses,61.43,YER,16-05-2020,6.02,31.22,2020,5,32.27820844,High
Kenya,Retail,Sugar,62.55,INR,12-01-2021,6.02,31.22,2021,1,-39.87889273,High
Pakistan,Wholesale,Sugar,129.1,BDT,24-05-2023,6.02,31.22,2023,5,10.35131208,High
India,Urban,Wheat,99.38,ETB,15-10-2024,6.02,31.22,2024,10,-5.7294631,High
Nepal,Rural,Maize,89.45,KES,13-04-2017,6.02,31.22,2017,4,-18.2731841,High
Bangladesh,Rural,Maize,83.22,ETB,30-03-2023,6.02,31.22,2023,3,-36.50236533,High
Kenya,Urban,Sugar,98.79,NGN,01-03-2020,6.02,31.22,2020,3,57.93764988,High
Bangladesh,Wholesale,Maize,138.62,BDT,28-07-2021,6.02,31.22,2021,7,66.57053593,High
Sudan,Urban,Wheat,97.935,BDT,17-07-2017,6.02,31.22,2017,7,0.025533653,High
Sudan,Urban,Rice,146.5,KES,19-08-2018,6.02,31.22,2018,8,-11.21212121,High
Yemen,Retail,Pulses,44.28,PKR,15-02-2018,6.02,31.22,2018,2,-71.53326905,High
Pakistan,Urban,Unknown,80.32,PKR,13-09-2020,6.02,31.22,2020,9,-23.70820669,High
Nepal,Retail,Maize,178.59,ETB,25-12-2022,6.02,31.22,2022,12,99.65343767,High
Haiti,Wholesale,Wheat,109.38,ETB,05-09-2018,6.02,31.22,2018,9,-29.54589372,High
Haiti,Urban,Pulses,80.38,YER,06-08-2015,6.02,31.22,2015,8,-40.33551069,High
Nepal,Urban,Cooking Oil,74.88,SDG,15-07-2018,6.02,31.22,2018,7,-36.26149132,High
India,Rural,Pulses,65.22,NPR,26-03-2020,6.02,31.22,2020,3,27.78213166,High
Pakistan,Urban,Pulses,118.15,ETB,13-09-2019,6.02,31.22,2019,9,36.41611823,High
Bangladesh,Rural,Cooking Oil,135.94,BDT,22-09-2020,6.02,31.22,2020,9,58.51212687,High
India,Rural,Maize,110.05,INR,12-04-2018,6.02,31.22,2018,4,34.96443463,High
Ethiopia,Rural,Maize,97.63,YER,17-07-2015,6.02,31.22,2015,7,-30.41835935,High
Nepal,Wholesale,Rice,124.06,YER,06-05-2017,6.02,31.22,2017,5,105.1935164,High
Bangladesh,Retail,Pulses,43.82,NGN,29-10-2015,6.02,31.22,2015,10,-65.14753838,High
Haiti,Rural,Wheat,115.12,ETB,01-06-2020,6.02,31.22,2020,6,5.247760102,High
Nigeria,Urban,Rice,117.39,ETB,14-11-2022,6.02,31.22,2022,11,-20.05584309,High
Yemen,Urban,Maize,110.69,INR,25-02-2023,6.02,31.22,2023,2,14.58592133,High
Haiti,Rural,Maize,77.79,NGN,06-09-2023,6.02,31.22,2023,9,-46.82843472,High
Pakistan,Rural,Sugar,69,NPR,09-02-2016,6.02,31.22,2016,2,-46.55305964,High
Sudan,Urban,Rice,47.97,KES,01-08-2022,6.02,31.22,2022,8,-67.2559727,High
Nigeria,Rural,Maize,158.82,INR,22-07-2022,6.02,31.22,2022,7,-1.799295121,High
Yemen,Retail,Cooking Oil,97.77,SDG,20-09-2017,6.02,31.22,2017,9,-32.90557233,High
Yemen,Retail,Sugar,83.05,SDG,29-03-2024,6.02,31.22,2024,3,-51.6251165,High
Ethiopia,Wholesale,Wheat,79.15,KES,25-04-2017,6.02,31.22,2017,4,206.7829457,High
Ethiopia,Rural,Sugar,61.74,NPR,03-01-2021,6.02,31.22,2021,1,-59.11799762,High
Kenya,Wholesale,Pulses,78.57,PKR,14-10-2019,6.02,31.22,2019,10,-26.95239866,High
Haiti,Wholesale,Pulses,148.45,NGN,12-11-2018,6.02,31.22,2018,11,84.68524509,High
Haiti,Wholesale,Wheat,123.27,ETB,19-05-2017,6.02,31.22,2017,5,7.079569145,High
Haiti,Rural,Cooking Oil,133.14,NPR,17-04-2019,6.02,31.22,2019,4,206.5622841,High
Kenya,Wholesale,Wheat,138.37,NPR,12-12-2015,6.02,31.22,2015,12,370.966644,High
India,Retail,Rice,187.99,PKR,05-06-2015,6.02,31.22,2015,6,406.4385776,High
Yemen,Wholesale,Wheat,101.11,KES,05-01-2019,6.02,31.22,2019,1,153.4085213,High
Nigeria,Retail,Wheat,82.88,YER,18-12-2023,6.02,31.22,2023,12,-26.60290471,High
Pakistan,Unknown,Sugar,117.49,HTG,25-07-2017,6.02,31.22,2017,7,70.27536232,High
Yemen,Rural,Cooking Oil,125.95,HTG,30-12-2019,6.02,31.22,2019,12,28.82274726,High
Ethiopia,Wholesale,Wheat,98.64,HTG,22-05-2015,6.02,31.22,2015,5,24.6241314,High
Bangladesh,Rural,Rice,64.24,NGN,14-04-2015,6.02,31.22,2015,4,-40.53503656,High
Sudan,Retail,Sugar,107.44,PKR,23-05-2018,6.02,31.22,2018,5,36.24144053,High
Kenya,Urban,Cooking Oil,104.18,YER,03-04-2024,6.02,31.22,2024,4,0.462873674,High
Nepal,Wholesale,Cooking Oil,113.9,BDT,18-04-2015,6.02,31.22,2015,4,52.11004274,High
Bangladesh,Rural,Maize,26.49,KES,01-09-2024,6.02,31.22,2024,9,-80.89020343,High
Pakistan,Urban,Pulses,36.4,ETB,28-01-2022,6.02,31.22,2022,1,-69.19170546,High
Haiti,Wholesale,Rice,128.67,ETB,06-06-2018,6.02,31.22,2018,6,116.3611905,High
Ethiopia,Wholesale,Pulses,85.11,BDT,03-03-2023,6.02,31.22,2023,3,-42.53983257,High
Ethiopia,Rural,Sugar,188.98,HTG,18-09-2016,6.02,31.22,2016,9,206.0900551,High
Ethiopia,Urban,Sugar,153.65,INR,02-04-2023,6.02,31.22,2023,4,-18.69510001,High
Haiti,Rural,Rice,49.27,NPR,27-07-2015,6.02,31.22,2015,7,-61.7082459,High
Nepal,Wholesale,Cooking Oil,141.06,PKR,12-07-2022,6.02,31.22,2022,7,23.84547849,High
